Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep,Profit,Revenue,Discount_Amount,Net_Sales,Month,Year
1090,2023-06-28,Charlie,North,5976.25,41,Clothing,3736.88,3946.77,Returning,0.06,Credit Card,Online,North-Charlie,8605.489999999994,5976.25,358.575,5617.675,2023-06,2023
1014,2023-02-11,David,West,823.51,44,Food,2257.48,2747.81,Returning,0.27,Cash,Online,West-David,21574.519999999997,823.51,222.3477,601.1623,2023-02,2023
1027,2023-01-15,Bob,West,6261.2,26,Food,149.11,477.67,Returning,0.14,Cash,Retail,West-Bob,8542.56,6261.2,876.5680000000001,5384.632,2023-01,2023
1009,2023-04-21,Eve,North,9813.66,47,Clothing,359.41,733.0,Returning,0.2,Bank Transfer,Retail,North-Eve,17558.73,9813.66,1962.732,7850.928,2023-04,2023
1079,2023-06-06,David,South,1982.07,34,Furniture,1967.96,1993.4,Returning,0.15,Credit Card,Online,South-David,864.9600000000019,1982.07,297.3105,1684.7595,2023-06,2023
1015,2023-10-16,Charlie,North,7946.69,23,Food,2937.94,3007.53,Returning,0.03,Cash,Retail,North-Charlie,1600.5700000000033,7946.69,238.40069999999997,7708.2892999999995,2023-10,2023
1090,2023-08-19,Bob,West,9088.2,31,Clothing,2347.81,2668.02,Returning,0.09,Bank Transfer,Retail,West-Bob,9926.510000000002,9088.2,817.938,8270.262,2023-08,2023
1042,2023-06-06,Bob,North,9442.65,20,Food,3115.06,3565.58,Returning,0.3,Credit Card,Retail,North-Bob,9010.4,9442.65,2832.7949999999996,6609.855,2023-06,2023
1077,2023-02-07,Eve,West,9605.34,12,Clothing,2427.46,2743.09,New,0.29,Credit Card,Retail,West-Eve,3787.5600000000013,9605.34,2785.5485999999996,6819.7914,2023-02,2023
1051,2023-04-07,Alice,West,5262.45,23,Electronics,3325.43,3401.1,New,0.1,Cash,Online,West-Alice,1740.4100000000017,5262.45,526.245,4736.205,2023-04,2023
1063,2023-10-16,Charlie,North,9775.35,4,Clothing,1134.67,1201.39,New,0.3,Bank Transfer,Retail,North-Charlie,266.8800000000001,9775.35,2932.605,6842.745000000001,2023-10,2023
1096,2023-09-11,Eve,South,7597.37,23,Electronics,608.57,1032.22,New,0.25,Cash,Retail,South-Eve,9743.949999999999,7597.37,1899.3425,5698.0275,2023-09,2023
1052,2023-07-15,Charlie,East,1700.55,48,Food,3002.35,3080.61,Returning,0.18,Bank Transfer,Retail,East-Charlie,3756.4800000000105,1700.55,306.099,1394.451,2023-07,2023
1096,2023-03-27,Alice,North,4821.31,48,Clothing,2449.21,2714.12,New,0.01,Credit Card,Online,North-Alice,12715.679999999993,4821.31,48.213100000000004,4773.0969000000005,2023-03,2023
1004,2023-11-18,Alice,East,7211.48,1,Food,182.99,211.18,Returning,0.27,Bank Transfer,Retail,East-Alice,28.189999999999998,7211.48,1947.0996,5264.3804,2023-11,2023
1094,2023-01-10,Eve,North,2548.67,25,Electronics,1933.39,1982.92,New,0.17,Bank Transfer,Online,North-Eve,1238.2499999999993,2548.67,433.2739,2115.3961,2023-01,2023
1023,2023-01-05,Alice,East,6442.09,2,Clothing,575.32,914.77,Returning,0.26,Bank Transfer,Online,East-Alice,678.8999999999999,6442.09,1674.9434,4767.1466,2023-01,2023
1015,2023-05-03,David,South,6699.34,30,Food,2680.22,3027.92,Returning,0.25,Bank Transfer,Online,South-David,10431.000000000007,6699.34,1674.835,5024.505,2023-05,2023
1043,2023-11-26,Bob,South,1710.73,3,Electronics,2009.1,2186.42,New,0.25,Bank Transfer,Online,South-Bob,531.9600000000005,1710.73,427.6825,1283.0475000000001,2023-11,2023
1029,2023-12-19,Eve,North,5694.34,21,Food,3085.1,3200.75,New,0.21,Cash,Retail,North-Eve,2428.650000000002,5694.34,1195.8114,4498.5286,2023-12,2023
1036,2023-04-28,Charlie,West,7739.11,25,Furniture,4037.73,4446.45,Returning,0.09,Bank Transfer,Online,West-Charlie,10217.999999999995,7739.11,696.5198999999999,7042.590099999999,2023-04,2023
1013,2023-10-21,David,East,5039.07,20,Electronics,1533.36,1649.7399999999998,Returning,0.1,Bank Transfer,Online,East-David,2327.5999999999976,5039.07,503.907,4535.163,2023-10,2023
1032,2023-06-08,Eve,West,219.82,49,Electronics,4812.41,5088.0,Returning,0.09,Credit Card,Online,West-Eve,13503.910000000007,219.82,19.7838,200.0362,2023-06,2023
1071,2023-10-30,Alice,West,189.48,22,Electronics,2701.39,3185.81,New,0.01,Bank Transfer,Online,West-Alice,10657.240000000002,189.48,1.8948,187.5852,2023-10,2023
1059,2023-08-16,Alice,West,3634.59,21,Clothing,3110.54,3192.99,New,0.17,Credit Card,Online,West-Alice,1731.4499999999962,3634.59,617.8803,3016.7097000000003,2023-08,2023
1086,2023-12-31,Alice,South,9269.32,33,Clothing,3419.33,3890.36,Returning,0.21,Cash,Retail,South-Alice,15543.990000000007,9269.32,1946.5572,7322.7627999999995,2023-12,2023
1028,2023-08-04,Alice,North,2363.9,38,Clothing,3350.32,3449.94,New,0.26,Cash,Online,North-Alice,3785.559999999996,2363.9,614.614,1749.286,2023-08,2023
1066,2023-07-03,Charlie,North,6380.2,15,Furniture,2579.31,2867.36,Returning,0.04,Bank Transfer,Retail,North-Charlie,4320.750000000003,6380.2,255.208,6124.992,2023-07,2023
1042,2023-01-15,David,South,2298.55,46,Furniture,2172.38,2367.11,New,0.16,Cash,Retail,South-David,8957.580000000002,2298.55,367.76800000000003,1930.7820000000002,2023-01,2023
1045,2023-06-06,Bob,South,3284.53,15,Electronics,316.22,799.04,New,0.0,Bank Transfer,Online,South-Bob,7242.299999999999,3284.53,0.0,3284.53,2023-06,2023
1062,2023-05-16,Charlie,North,8495.62,46,Furniture,159.32,303.36,New,0.03,Cash,Retail,North-Charlie,6625.840000000001,8495.62,254.86860000000001,8240.751400000001,2023-05,2023
1057,2023-09-18,Charlie,West,7315.73,25,Food,1821.91,2027.74,New,0.02,Bank Transfer,Retail,West-Charlie,5145.749999999998,7315.73,146.31459999999998,7169.4154,2023-09,2023
1006,2023-06-06,Bob,East,1044.45,21,Electronics,1701.62,2193.22,New,0.22,Bank Transfer,Retail,East-Bob,10323.599999999999,1044.45,229.77900000000002,814.671,2023-06,2023
1028,2023-02-16,Bob,East,4344.15,24,Electronics,1969.09,2241.96,Returning,0.02,Credit Card,Online,East-Bob,6548.880000000003,4344.15,86.883,4257.267,2023-02,2023
1028,2023-11-20,Alice,East,388.78,5,Food,734.92,991.21,Returning,0.21,Credit Card,Online,East-Alice,1281.4500000000003,388.78,81.64379999999998,307.1362,2023-11,2023
1044,2023-11-28,Charlie,West,4860.81,6,Electronics,3703.93,3840.24,New,0.07,Credit Card,Online,West-Charlie,817.8599999999997,4860.81,340.2567000000001,4520.5533000000005,2023-11,2023
1084,2023-06-22,Eve,North,6658.1,49,Furniture,4291.97,4645.64,Returning,0.26,Credit Card,Online,North-Eve,17329.83,6658.1,1731.1060000000002,4926.994000000001,2023-06,2023
1030,2023-05-10,Bob,South,1273.18,43,Clothing,4696.64,4713.68,Returning,0.24,Bank Transfer,Online,South-Bob,732.7199999999984,1273.18,305.5632,967.6168,2023-05,2023
1062,2023-04-05,Bob,North,2959.96,48,Food,2487.19,2521.4500000000003,New,0.29,Cash,Online,North-Bob,1644.4800000000105,2959.96,858.3883999999999,2101.5716,2023-04,2023
1075,2023-04-25,David,West,4038.58,44,Furniture,3519.29,3822.98,Returning,0.27,Bank Transfer,Online,West-David,13362.360000000002,4038.58,1090.4166,2948.1634,2023-04,2023
1092,2023-08-31,Eve,South,9203.36,47,Food,4284.98,4462.4,New,0.28,Credit Card,Retail,South-Eve,8338.740000000003,9203.36,2576.9408000000003,6626.4192,2023-08,2023
1089,2023-10-19,Eve,West,9933.22,23,Food,2120.54,2597.67,Returning,0.26,Credit Card,Retail,West-Eve,10973.990000000002,9933.22,2582.6372,7350.582799999999,2023-10,2023
1062,2023-10-09,Bob,East,544.62,4,Electronics,1581.59,2034.15,Returning,0.21,Cash,Online,East-Bob,1810.2400000000007,544.62,114.3702,430.2498,2023-10,2023
1097,2023-10-26,Alice,East,7633.98,27,Electronics,4686.79,5046.51,Returning,0.05,Credit Card,Retail,East-Alice,9712.440000000006,7633.98,381.699,7252.281,2023-10,2023
1001,2023-10-10,David,West,3780.07,18,Furniture,2602.6,3013.49,Returning,0.08,Bank Transfer,Online,West-David,7396.019999999998,3780.07,302.4056,3477.6644,2023-10,2023
1027,2023-03-10,Eve,South,3985.34,21,Food,2511.41,2848.4,Returning,0.06,Bank Transfer,Online,South-Eve,7076.7900000000045,3985.34,239.1204,3746.2196000000004,2023-03,2023
1062,2023-05-28,Bob,South,7567.22,28,Electronics,933.16,1004.7,Returning,0.18,Bank Transfer,Online,South-Bob,2003.1200000000022,7567.22,1362.0996,6205.1204,2023-05,2023
1077,2023-01-11,Eve,North,9192.42,35,Electronics,585.37,970.49,Returning,0.15,Bank Transfer,Retail,North-Eve,13479.2,9192.42,1378.863,7813.557,2023-01,2023
1003,2023-09-11,David,East,9514.19,22,Food,4218.43,4331.42,New,0.26,Bank Transfer,Online,East-David,2485.779999999995,9514.19,2473.6894,7040.5006,2023-09,2023
1070,2023-11-26,David,North,5813.51,40,Furniture,3089.96,3258.45,New,0.29,Cash,Online,North-David,6739.599999999991,5813.51,1685.9179,4127.5921,2023-11,2023
1072,2023-12-26,Charlie,North,3635.5,23,Furniture,1662.83,2074.25,New,0.12,Bank Transfer,Online,North-Charlie,9462.660000000002,3635.5,436.26,3199.24,2023-12,2023
1027,2023-02-07,Bob,West,7896.74,3,Food,999.09,1271.99,New,0.15,Credit Card,Online,West-Bob,818.6999999999999,7896.74,1184.511,6712.228999999999,2023-02,2023
1009,2023-05-14,David,West,2584.91,40,Furniture,2799.71,3231.08,Returning,0.29,Credit Card,Retail,West-David,17254.799999999996,2584.91,749.6238999999999,1835.2860999999998,2023-05,2023
1062,2023-07-19,Charlie,North,5684.33,10,Electronics,2940.4,3054.79,Returning,0.08,Credit Card,Online,North-Charlie,1143.8999999999987,5684.33,454.7464,5229.5836,2023-07,2023
1037,2023-01-23,Charlie,East,3649.93,25,Food,1074.62,1382.4299999999998,Returning,0.24,Credit Card,Retail,East-Charlie,7695.249999999998,3649.93,875.9831999999999,2773.9467999999997,2023-01,2023
1097,2023-10-30,Eve,West,6600.65,49,Electronics,4264.46,4315.52,New,0.07,Cash,Retail,West-Eve,2501.9400000000196,6600.65,462.0455,6138.6044999999995,2023-10,2023
1051,2023-12-12,Eve,North,2479.95,8,Clothing,467.11,792.21,New,0.2,Credit Card,Online,North-Eve,2600.8,2479.95,495.99,1983.9599999999998,2023-12,2023
1044,2023-10-29,Charlie,North,1996.77,11,Clothing,1812.66,2196.3,New,0.08,Cash,Online,North-Charlie,4220.040000000001,1996.77,159.7416,1837.0284,2023-10,2023
1024,2023-12-29,Eve,North,9190.57,5,Furniture,3417.9,3714.52,Returning,0.27,Credit Card,Retail,North-Eve,1483.0999999999995,9190.57,2481.4539,6709.116099999999,2023-12,2023
1079,2023-08-06,David,North,1107.86,45,Clothing,1406.9,1547.35,New,0.17,Cash,Retail,North-David,6320.249999999992,1107.86,188.3362,919.5237999999999,2023-08,2023
1059,2023-05-21,Alice,North,5108.98,37,Electronics,4146.99,4172.349999999999,Returning,0.06,Cash,Retail,North-Alice,938.3199999999879,5108.98,306.5388,4802.441199999999,2023-05,2023
1032,2023-04-14,David,North,2286.44,45,Clothing,3712.35,3780.88,New,0.07,Cash,Retail,North-David,3083.850000000009,2286.44,160.0508,2126.3892,2023-04,2023
1096,2023-07-29,Charlie,West,485.41,38,Electronics,3955.66,4270.59,Returning,0.15,Credit Card,Online,West-Charlie,11967.340000000011,485.41,72.8115,412.59850000000006,2023-07,2023
1088,2023-04-21,Charlie,East,456.59,29,Furniture,639.58,1107.45,New,0.29,Cash,Retail,East-Charlie,13568.23,456.59,132.41109999999998,324.1789,2023-04,2023
1052,2023-04-14,David,North,1834.7,5,Furniture,745.71,856.9100000000001,Returning,0.23,Bank Transfer,Retail,North-David,556.0000000000002,1834.7,421.98100000000005,1412.719,2023-04,2023
1062,2023-11-12,Eve,South,8681.03,9,Electronics,1468.05,1838.21,New,0.15,Bank Transfer,Retail,South-Eve,3331.4400000000005,8681.03,1302.1545,7378.8755,2023-11,2023
1058,2023-06-20,Eve,West,2896.54,48,Clothing,2614.48,3049.04,New,0.1,Credit Card,Retail,West-Eve,20858.879999999997,2896.54,289.654,2606.886,2023-06,2023
1052,2023-12-22,Charlie,West,9509.55,2,Furniture,3752.68,4017.91,Returning,0.16,Bank Transfer,Online,West-Charlie,530.46,9509.55,1521.528,7988.021999999999,2023-12,2023
1012,2023-11-20,Bob,North,5858.06,1,Food,4190.83,4528.77,Returning,0.22,Bank Transfer,Online,North-Bob,337.9400000000005,5858.06,1288.7732,4569.2868,2023-11,2023
1039,2023-05-13,Eve,West,4422.48,40,Furniture,3536.46,3945.82,New,0.24,Bank Transfer,Online,West-Eve,16374.400000000005,4422.48,1061.3952,3361.0847999999996,2023-05,2023
1002,2023-10-20,David,North,5842.88,30,Clothing,4646.55,4784.28,Returning,0.1,Credit Card,Retail,North-David,4131.899999999987,5842.88,584.288,5258.592000000001,2023-10,2023
1003,2023-11-24,Eve,East,5215.31,11,Food,3706.78,3862.26,New,0.22,Credit Card,Retail,East-Eve,1710.2800000000002,5215.31,1147.3682000000001,4067.9418000000005,2023-11,2023
1056,2023-05-07,David,East,7611.88,28,Clothing,1566.03,1576.34,Returning,0.2,Bank Transfer,Online,East-David,288.6799999999985,7611.88,1522.3760000000002,6089.504,2023-05,2023
1081,2023-04-16,Charlie,West,2896.71,44,Electronics,1362.15,1844.07,New,0.29,Credit Card,Online,West-Charlie,21204.479999999992,2896.71,840.0459,2056.6641,2023-04,2023
1059,2023-04-02,Eve,West,3595.2,12,Food,3496.15,3955.75,Returning,0.28,Cash,Retail,West-Eve,5515.199999999999,3595.2,1006.6560000000001,2588.544,2023-04,2023
1002,2023-10-14,David,South,8951.53,39,Clothing,1004.71,1389.35,New,0.24,Bank Transfer,Online,South-David,15000.959999999995,8951.53,2148.3672,6803.1628,2023-10,2023
1002,2023-02-20,Charlie,West,9469.92,26,Food,508.94,557.69,New,0.22,Credit Card,Retail,West-Charlie,1267.5000000000014,9469.92,2083.3824,7386.5376,2023-02,2023
1092,2023-01-29,Bob,South,8936.33,13,Clothing,2684.5,2913.78,New,0.08,Credit Card,Retail,South-Bob,2980.6400000000026,8936.33,714.9064,8221.4236,2023-01,2023
1054,2023-10-23,David,East,4252.54,8,Food,4117.13,4177.06,Returning,0.25,Bank Transfer,Retail,East-David,479.4400000000023,4252.54,1063.135,3189.4049999999997,2023-10,2023
1087,2023-10-24,Bob,East,7825.62,28,Clothing,551.83,569.63,New,0.13,Credit Card,Retail,East-Bob,498.3999999999987,7825.62,1017.3306,6808.2894,2023-10,2023
1096,2023-08-02,Bob,North,4815.72,30,Electronics,3969.86,4281.79,Returning,0.08,Bank Transfer,Retail,North-Bob,9357.899999999994,4815.72,385.2576,4430.4624,2023-08,2023
1097,2023-09-24,Alice,East,5025.64,9,Food,4067.28,4548.09,Returning,0.12,Credit Card,Retail,East-Alice,4327.289999999999,5025.64,603.0768,4422.5632000000005,2023-09,2023
1001,2023-09-14,Eve,South,2126.33,39,Food,2437.26,2889.67,Returning,0.25,Cash,Online,South-Eve,17643.989999999994,2126.33,531.5825,1594.7475,2023-09,2023
1019,2023-10-29,David,West,5952.19,31,Food,333.69,685.1,New,0.04,Bank Transfer,Online,West-David,10893.710000000001,5952.19,238.08759999999998,5714.1024,2023-10,2023
1002,2023-04-11,Bob,North,1942.75,21,Food,914.22,971.57,Returning,0.14,Cash,Online,North-Bob,1204.3500000000004,1942.75,271.985,1670.7649999999999,2023-04,2023
1053,2023-12-12,Alice,South,3382.49,47,Electronics,3551.76,3696.1,Returning,0.15,Bank Transfer,Retail,South-Alice,6783.979999999985,3382.49,507.3734999999999,2875.1165,2023-12,2023
1044,2023-04-20,Charlie,West,8564.8,34,Food,3573.3,3740.13,Returning,0.01,Credit Card,Online,West-Charlie,5672.2199999999975,8564.8,85.648,8479.152,2023-04,2023
1090,2023-07-01,David,North,2150.05,31,Furniture,4496.86,4880.799999999999,New,0.06,Cash,Retail,North-David,11902.139999999989,2150.05,129.00300000000001,2021.0470000000003,2023-07,2023
1032,2023-11-09,Bob,East,804.47,25,Electronics,2934.3,3337.4,Returning,0.25,Credit Card,Retail,East-Bob,10077.499999999998,804.47,201.1175,603.3525,2023-11,2023
1070,2023-01-01,Eve,South,783.18,12,Furniture,664.33,863.03,Returning,0.25,Bank Transfer,Retail,South-Eve,2384.399999999999,783.18,195.795,587.385,2023-01,2023
1032,2023-11-15,Alice,West,9413.77,1,Food,651.0,865.76,Returning,0.09,Bank Transfer,Retail,West-Alice,214.76,9413.77,847.2393,8566.530700000001,2023-11,2023
1068,2023-02-24,Bob,North,5118.51,22,Clothing,3619.61,3651.42,Returning,0.26,Bank Transfer,Online,North-Bob,699.8199999999988,5118.51,1330.8126000000002,3787.6974,2023-02,2023
1055,2023-05-29,Eve,North,4153.18,40,Furniture,959.73,1111.41,New,0.23,Bank Transfer,Online,North-Eve,6067.200000000003,4153.18,955.2314000000001,3197.9486,2023-05,2023
1075,2023-11-05,Bob,East,8127.7,37,Food,1675.51,1906.64,New,0.13,Bank Transfer,Online,East-Bob,8551.810000000005,8127.7,1056.601,7071.099,2023-11,2023
1056,2023-05-17,David,West,8374.68,47,Furniture,2461.7,2529.02,Returning,0.22,Cash,Retail,West-David,3164.0400000000077,8374.68,1842.4296000000002,6532.2504,2023-05,2023
1017,2023-07-21,David,East,3388.69,1,Food,172.59,404.69,Returning,0.29,Bank Transfer,Online,East-David,232.1,3388.69,982.7201,2405.9699,2023-07,2023
1038,2023-11-09,David,East,6966.82,1,Food,1281.65,1709.71,Returning,0.14,Credit Card,Online,East-David,428.05999999999995,6966.82,975.3548000000001,5991.4652,2023-11,2023
1024,2023-04-27,Alice,West,7734.12,42,Food,2069.05,2363.9,Returning,0.07,Cash,Online,West-Alice,12383.699999999997,7734.12,541.3884,7192.7316,2023-04,2023
1069,2023-06-03,David,West,6581.04,42,Clothing,1434.2,1482.88,New,0.28,Credit Card,Retail,West-David,2044.5600000000027,6581.04,1842.6912000000002,4738.3488,2023-06,2023
1098,2023-10-18,Eve,West,1600.79,21,Furniture,725.03,828.9499999999999,New,0.18,Bank Transfer,Online,West-Eve,2182.3199999999993,1600.79,288.1422,1312.6478,2023-10,2023
1070,2023-03-04,Bob,South,8771.24,15,Electronics,3653.66,3896.19,New,0.03,Credit Card,Retail,South-Bob,3637.950000000003,8771.24,263.1372,8508.1028,2023-03,2023
1086,2023-09-01,Charlie,West,5437.04,17,Electronics,4075.08,4262.21,New,0.17,Cash,Online,West-Charlie,3181.210000000002,5437.04,924.2968000000001,4512.7432,2023-09,2023
1011,2023-01-25,Eve,North,2896.48,22,Electronics,1324.52,1510.3,Returning,0.15,Cash,Retail,North-Eve,4087.1599999999994,2896.48,434.472,2462.008,2023-01,2023
1016,2023-03-31,Eve,East,4309.76,38,Electronics,3883.38,4152.72,Returning,0.26,Cash,Online,East-Eve,10234.920000000006,4309.76,1120.5376,3189.2224,2023-03,2023
1097,2023-03-16,David,South,471.95,35,Food,1958.49,2254.84,New,0.16,Credit Card,Online,South-David,10372.250000000005,471.95,75.512,396.438,2023-03,2023
1073,2023-10-21,Alice,West,1365.88,45,Furniture,2558.09,2958.55,New,0.08,Cash,Online,West-Alice,18020.7,1365.88,109.27040000000001,1256.6096,2023-10,2023
1059,2023-07-29,Bob,South,7678.91,16,Furniture,4287.21,4464.28,Returning,0.2,Credit Card,Retail,South-Bob,2833.1199999999953,7678.91,1535.7820000000002,6143.128,2023-07,2023
1070,2023-12-13,Alice,West,100.12,8,Clothing,3762.27,4166.95,Returning,0.16,Bank Transfer,Online,West-Alice,3237.4399999999987,100.12,16.0192,84.1008,2023-12,2023
1080,2023-01-17,Bob,South,4224.0,47,Furniture,4035.33,4211.25,Returning,0.07,Bank Transfer,Online,South-Bob,8268.240000000003,4224.0,295.68,3928.32,2023-01,2023
1093,2023-05-08,Bob,East,5272.85,17,Furniture,727.38,764.54,Returning,0.17,Credit Card,Retail,East-Bob,631.7199999999995,5272.85,896.3845000000001,4376.4655,2023-05,2023
1003,2023-12-30,Alice,East,640.88,17,Furniture,395.11,676.6600000000001,Returning,0.25,Cash,Retail,East-Alice,4786.350000000001,640.88,160.22,480.65999999999997,2023-12,2023
1020,2023-09-08,Eve,North,9733.47,26,Clothing,4472.35,4770.42,New,0.01,Credit Card,Retail,North-Eve,7749.819999999992,9733.47,97.3347,9636.1353,2023-09,2023
1059,2023-06-28,Bob,North,2338.64,13,Electronics,1969.78,2437.7,New,0.19,Credit Card,Retail,North-Bob,6082.959999999998,2338.64,444.34159999999997,1894.2984,2023-06,2023
1036,2023-07-01,Alice,West,3111.57,17,Furniture,1475.0,1840.77,Returning,0.1,Credit Card,Online,West-Alice,6218.09,3111.57,311.15700000000004,2800.413,2023-07,2023
1019,2023-06-01,Bob,East,3109.03,38,Clothing,3637.25,4096.96,Returning,0.09,Bank Transfer,Online,East-Bob,17468.980000000003,3109.03,279.8127,2829.2173000000003,2023-06,2023
1090,2023-01-25,Charlie,South,2381.12,17,Clothing,4190.26,4645.35,New,0.12,Credit Card,Retail,South-Charlie,7736.5300000000025,2381.12,285.7344,2095.3856,2023-01,2023
1067,2023-06-29,Eve,South,114.59,48,Food,4319.32,4625.56,Returning,0.1,Bank Transfer,Online,South-Eve,14699.520000000033,114.59,11.459000000000001,103.131,2023-06,2023
1019,2023-07-17,David,South,7320.51,14,Clothing,1614.19,1882.79,New,0.25,Credit Card,Retail,South-David,3760.3999999999987,7320.51,1830.1275,5490.3825,2023-07,2023
1020,2023-12-10,Bob,North,9671.77,45,Electronics,4268.45,4551.599999999999,New,0.08,Bank Transfer,Online,North-Bob,12741.749999999984,9671.77,773.7416000000001,8898.028400000001,2023-12,2023
1096,2023-06-10,Charlie,South,2320.51,6,Furniture,252.62,742.0,New,0.22,Credit Card,Retail,South-Charlie,2936.2799999999997,2320.51,510.51220000000006,1809.9978,2023-06,2023
1071,2023-06-26,David,North,6664.17,35,Clothing,295.82,684.6700000000001,New,0.03,Credit Card,Online,North-David,13609.750000000004,6664.17,199.9251,6464.2449,2023-06,2023
1052,2023-10-12,David,North,7444.77,46,Electronics,3136.42,3198.49,Returning,0.29,Cash,Retail,North-David,2855.2199999999866,7444.77,2158.9833,5285.786700000001,2023-10,2023
1033,2023-03-04,Bob,West,8499.41,14,Clothing,362.38,753.81,Returning,0.19,Cash,Retail,West-Bob,5480.0199999999995,8499.41,1614.8879,6884.5221,2023-03,2023
1040,2023-05-30,Alice,South,4284.03,47,Clothing,1656.82,1750.38,New,0.21,Credit Card,Online,South-Alice,4397.320000000008,4284.03,899.6462999999999,3384.3837,2023-05,2023
1039,2023-06-03,Bob,South,3099.02,8,Clothing,3380.14,3609.34,Returning,0.09,Credit Card,Online,South-Bob,1833.6000000000022,3099.02,278.91179999999997,2820.1082,2023-06,2023
1082,2023-06-05,Charlie,East,3320.42,15,Clothing,1719.47,1832.6,Returning,0.12,Credit Card,Online,East-Charlie,1696.9499999999982,3320.42,398.4504,2921.9696,2023-06,2023
1001,2023-02-18,David,West,7154.95,27,Clothing,939.02,1286.92,Returning,0.07,Credit Card,Retail,West-David,9393.300000000003,7154.95,500.84650000000005,6654.1035,2023-02,2023
1011,2023-12-03,Bob,East,8186.12,13,Electronics,1442.69,1882.57,Returning,0.28,Cash,Online,East-Bob,5718.439999999999,8186.12,2292.1136,5894.0064,2023-12,2023
1092,2023-03-25,Alice,West,1897.98,49,Furniture,2315.0,2467.28,New,0.15,Bank Transfer,Retail,West-Alice,7461.72000000001,1897.98,284.697,1613.283,2023-03,2023
1057,2023-12-27,Bob,South,3772.32,31,Furniture,2403.16,2453.35,Returning,0.19,Credit Card,Online,South-Bob,1555.8900000000017,3772.32,716.7408,3055.5792,2023-12,2023
1089,2023-06-26,Eve,North,9029.21,35,Furniture,3925.85,4082.11,New,0.22,Cash,Online,North-Eve,5469.100000000008,9029.21,1986.4261999999999,7042.783799999999,2023-06,2023
1050,2023-05-28,Alice,North,8086.27,6,Furniture,3763.26,4102.72,New,0.11,Credit Card,Retail,North-Alice,2036.7600000000002,8086.27,889.4897000000001,7196.7803,2023-05,2023
1023,2023-04-28,Charlie,North,9850.1,5,Electronics,2311.25,2482.34,Returning,0.22,Credit Card,Retail,North-Charlie,855.4500000000007,9850.1,2167.022,7683.078,2023-04,2023
1031,2023-12-08,David,North,7567.06,22,Food,4236.05,4382.320000000001,New,0.2,Bank Transfer,Online,North-David,3217.9400000000096,7567.06,1513.4120000000003,6053.648,2023-12,2023
1094,2023-03-04,Bob,North,3992.63,49,Food,615.47,715.84,Returning,0.21,Credit Card,Retail,North-Bob,4918.13,3992.63,838.4523,3154.1777,2023-03,2023
1042,2023-07-08,Alice,East,5947.31,23,Electronics,1314.0,1567.78,Returning,0.15,Credit Card,Retail,East-Alice,5836.94,5947.31,892.0965,5055.213500000001,2023-07,2023
1099,2023-12-26,Eve,West,6644.04,25,Electronics,4148.48,4293.69,New,0.11,Bank Transfer,Online,West-Eve,3630.250000000001,6644.04,730.8444,5913.1956,2023-12,2023
1007,2023-02-18,Alice,South,876.71,34,Clothing,1921.07,2289.27,Returning,0.07,Bank Transfer,Retail,South-Alice,12518.800000000001,876.71,61.36970000000001,815.3403000000001,2023-02,2023
1016,2023-11-23,Eve,East,5490.52,26,Clothing,4906.85,4954.39,New,0.25,Bank Transfer,Online,East-Eve,1236.039999999999,5490.52,1372.63,4117.89,2023-11,2023
1090,2023-09-14,Charlie,West,7122.28,47,Clothing,2357.95,2693.33,New,0.18,Bank Transfer,Online,West-Charlie,15762.860000000004,7122.28,1282.0104,5840.2696,2023-09,2023
1060,2023-08-12,David,North,1756.48,5,Furniture,3970.08,4096.48,Returning,0.13,Cash,Retail,North-David,631.9999999999982,1756.48,228.3424,1528.1376,2023-08,2023
1002,2023-05-21,Charlie,West,7828.25,26,Clothing,2041.42,2291.17,Returning,0.28,Cash,Online,West-Charlie,6493.5,7828.25,2191.9100000000003,5636.34,2023-05,2023
1001,2023-08-03,Bob,West,5879.35,20,Food,2153.52,2303.7,Returning,0.01,Cash,Retail,West-Bob,3003.5999999999967,5879.35,58.7935,5820.556500000001,2023-08,2023
1048,2023-07-30,Alice,North,9527.0,6,Furniture,1945.27,2309.43,New,0.26,Credit Card,Online,North-Alice,2184.959999999999,9527.0,2477.02,7049.98,2023-07,2023
1012,2023-11-14,Eve,North,519.98,6,Clothing,3609.42,4082.62,Returning,0.3,Bank Transfer,Retail,North-Eve,2839.199999999999,519.98,155.994,363.986,2023-11,2023
1069,2023-02-01,Eve,North,2726.73,18,Furniture,2760.21,3219.58,New,0.27,Bank Transfer,Retail,North-Eve,8268.659999999998,2726.73,736.2171000000001,1990.5129,2023-02,2023
1037,2023-06-07,Alice,South,6055.38,4,Food,4721.7,5017.58,New,0.24,Cash,Retail,South-Alice,1183.5200000000004,6055.38,1453.2912,4602.0888,2023-06,2023
1032,2023-10-12,Alice,North,3035.94,17,Clothing,1291.91,1528.59,Returning,0.11,Credit Card,Retail,North-Alice,4023.559999999997,3035.94,333.9534,2701.9866,2023-10,2023
1009,2023-11-01,Bob,South,7172.8,14,Food,547.79,958.76,Returning,0.07,Credit Card,Retail,South-Bob,5753.58,7172.8,502.09600000000006,6670.704,2023-11,2023
